Name,StockCode,UPC,QtyOnHand,UnitPrice,Category
RAW CONE 5 STAGE,1616520248,716165202486,5,7.28,"Rolling Paper,Cones, Tips and Wraps"
RAW ETHERAL 1/4,"1616530386, 1616530896",716165308966,45,4.16,"Rolling Paper,Cones, Tips and Wraps"
HEMP WICK RAW,1616528052,716165280521,9,2.08,"Rolling Paper,Cones, Tips and Wraps"
RAW PAPER CLASSIC BLACK CLASSIC 1/4,1616528096,716165280965,27,3.0,"Rolling Paper,Cones, Tips and Wraps"
RAW TIPS CAN PRE ROLLED,1616528069,716165280699,7,10.99,"Rolling Paper,Cones, Tips and Wraps"
RAW HEMP WICK 20FT,1616528053,716165280538,2,3.9,"Rolling Paper,Cones, Tips and Wraps"
RAW PAPER CUT CORNERS,1616528090,716165280903,28,2.08,"Rolling Paper,Cones, Tips and Wraps"
RAW PAPER CLASSIC 1/4 MASTERPIECE,1616528170,716165281702,6,3.5,"Rolling Paper,Cones, Tips and Wraps"
RAW PAPER BLACK CLASSIC KING,1616528097,716165280972,25,4.16,"Rolling Paper,Cones, Tips and Wraps"
RAW SIX SHOOTER KING,1616528443,716165284437,1,54.08,"Rolling Paper,Cones, Tips and Wraps"
JUICY HEMP WRAP PURPLE G,1616528651,716165286516,3,2.0,"Rolling Paper,Cones, Tips and Wraps"
RAW WIDE TIPS,1616528573,716165285731,2,3.12,"Rolling Paper,Cones, Tips and Wraps"
JUICY HEMP WRAP CHERRY PIE,1616528648,716165286486,0,2.0,"Rolling Paper,Cones, Tips and Wraps"
JUICY HEMP WRAP PINEAPPLE S,1616528650,716165286509,1,2.0,"Rolling Paper,Cones, Tips and Wraps"
JUICY HEMP WRAP NATURAL,"1616529013, 1616528133",716165281337,17,2.0,"Rolling Paper,Cones, Tips and Wraps"
RAW SIX SHOOTER 1/4,1616528677,716165286776,0,54.08,"Rolling Paper,Cones, Tips and Wraps"
JUICY HEMP WRAP GRAPE S,1616529016,716165290162,3,2.0,"Rolling Paper,Cones, Tips and Wraps"
JUICY HEMP WRAP PAPAYA PUNCH,1616529017,716165290179,1,2.0,"Rolling Paper,Cones, Tips and Wraps"
RAW SMELL PROOF JAR,1616529805,716165298052,2,41.6,"Rolling Paper,Cones, Tips and Wraps"
RAW CONE CLASSIC 20PK 1/4,1616529682,716165296829,14,12.99,"Rolling Paper,Cones, Tips and Wraps"
ELEMENTS PAPER 1/4 PINK,1616530147,716165301479,0,3.0,"Rolling Paper,Cones, Tips and Wraps"
CAKE 3.0 INDICA DEAD PRESIDENT OG,1734042565,717340425652,0,41.6,"THCA RELATED: Flower, Carts & Vapes"
CAKE 3.0 SATIVA TANGIE CLUE,1734042559,717340425591,1,41.6,"THCA RELATED: Flower, Carts & Vapes"
HIGH HEMP MAUIMANGO,1949900506,719499005068,17,1.56,"Rolling Paper,Cones, Tips and Wraps"
HIGH HEMP ORIGINAL,1949900503,719499005037,4,1.56,"Rolling Paper,Cones, Tips and Wraps"
HIGH HEMP PINEAPPLE,1949900533,719499005334,6,1.56,"Rolling Paper,Cones, Tips and Wraps"
BEACH CLUB 3MG WATERMELON WAVE,2527273008,725272730089,0,18.0,VAPE JUICES
NAKED 35MG PINEAPPLE LEMONLIME,2437638853,724376388530,1,12.99,VAPE JUICES
BEACH CLUB 3MG ORANGE DREAM,2527273012,725272730126,1,18.0,VAPE JUICES
BEACH CLUB 3MG STRAWBERRY NECTAR,2527273016,725272730164,1,18.0,VAPE JUICES
BEACH CLUB 30MG STRAWBERRY NECTAR,2527273035,725272730355,0,18.0,VAPE JUICES
BEACH CLUB 3MG KIWI GUAVA,2527273020,725272730201,1,18.0,VAPE JUICES
BEACH CLUB 30MG ORANGE DREAM,2527273033,725272730331,1,18.0,VAPE JUICES
COOKIES GR SATIVA,2527273073,725272730737,58,10.0,"THCA RELATED: Flower, Carts & Vapes"
BEACH CLUB 30MG KIWI GUAVA,2527273037,725272730379,0,18.0,VAPE JUICES
FUCK BLEND 2500MG JAR GRAPE,3434552304,734345523046,2,25.99,EDIBLES
TRIPPY GUMMIES WATERMELON,3444265442,734442654421,0,8.31,EDIBLES
TRIPPY GUMMIES GRAPE,3444265443,734442654438,1,7.99,EDIBLES
SWEET LYFE PREROLL - SILVER HAZE - SATIVA,3594052948,735940529488,36,5.2,"THCA RELATED: Flower, Carts & Vapes"
FUCK BLEND 2500MG WATERMELON,3434552305,734345523053,0,25.99,EDIBLES
TRIPPY GUMMIES PINEAPPLE,3444265441,734442654414,4,8.31,EDIBLES
SWEET LYFE BABY JOINTS - FIRE OG - HYBRID,3594053083,735940530835,34,6.24,"THCA RELATED: Flower, Carts & Vapes"
SWEET LYFE BABY JOINTS - GELATO#33 - HYBRID,3594053078,735940530781,45,6.24,"THCA RELATED: Flower, Carts & Vapes"
SWEET LYFE PREROLL - ORANGE SODA - HYBRID,3594053141,735940531412,18,5.2,"THCA RELATED: Flower, Carts & Vapes"
SWEET LYFE PREROLL - GRAPE APE - INDICA,3594053143,735940531436,38,5.2,"THCA RELATED: Flower, Carts & Vapes"
BLISSFUL PRE ROLL SATIVA CANDYLAND,3594053521,735940535212,3,13.51,"THCA RELATED: Flower, Carts & Vapes"
LOOSE LEAF STRAWBERRY DREAM,4297884623,742978846234,0,11.99,TOBACCO PRODUCTS
BONER BEAR MALE GUMMIES,4288088389,742880883891,4,12.99,EDIBLES
SMAKD GUMMIES 20PK 5000MG WATERMELON SPLASH,4464436601,744644366015,0,26.99,EDIBLES
SMAKD GUMMIES 20PK 5000MG FRUIT PUNCH,4464436606,744644366060,0,26.99,EDIBLES
XHALE CARTS HYBRID ZOAP,4987614730,749876147302,1,25.0,"THCA RELATED: Flower, Carts & Vapes"
FIRE LEAF GRABBA SMALL ORIGINAL,4825216159,748252161598,18,2.5,TOBACCO PRODUCTS
SMAKD GUMMIES 20PK 5000MG MANGO PEACH,4464436605,744644366053,1,26.99,EDIBLES
XHALE CARTS INDICA PLATINUM OG,4987614728,749876147289,1,25.0,"THCA RELATED: Flower, Carts & Vapes"
XHALE CARTS SATIVA CANDY GAS,4987614731,749876147319,0,25.0,"THCA RELATED: Flower, Carts & Vapes"
CANDY KING 35MG STRAWBERRY WATERMELON BUBBLEGUM,5283083278,752830832787,2,18.72,VAPE JUICES
LE ORANGE LOTUS COCONUT CHARCOAL 1KG,5332177815,753321778157,0,20.79,HOOKAH RELATED
DARK CRUSH GRABBA BOTTLE,5012278667,750122786671,8,6.0,TOBACCO PRODUCTS
DUCCY FRONTO FLAKES,5735067420,757350674206,1,4.16,TOBACCO PRODUCTS
LE ORANGE COCONUT CHARCOAL 72PCS 25MM CUBES 1KG,5332177816,753321778164,4,19.99,HOOKAH RELATED
FIRE LEAF SMALL BLACK SPECIAL EDITION,6316411835,763164118355,24,3.12,TOBACCO PRODUCTS
CRUMBS SN 25MG-FLAKEY FRENCG,5999292328,759992923285,0,15.6,VAPE JUICES
TREE O FIVE GREEN PAPER 11/4 WITH TIP,6461368588,764613685886,17,3.12,"Rolling Paper,Cones, Tips and Wraps"
TREE O FIVE BAMBOO PAPER KING W TIP,6461368586,764613685862,19,3.12,"Rolling Paper,Cones, Tips and Wraps"
TREE O FIVE BAMBOO PAPER 11/4 WITH TIP,6461368590,764613685909,20,3.12,"Rolling Paper,Cones, Tips and Wraps"
CLOUD NURDZ SN- 25MG STRAWBERRY GRAPE,6506618863,765066188634,0,16.64,VAPE JUICES
CLOUD NURDZ SN- 25MG MELON KIWI,6506618867,765066188672,1,16.64,VAPE JUICES
CLOUD NURDZ 3MG BLUE RASPBERRY PEACH ICED,6506667139,765066671396,1,18.72,VAPE JUICES
CLOUD NURDZ 3MG MELON KIWI ICE,6506667148,765066671488,2,18.72,VAPE JUICES
CLOUD NURDZ 3MG WATERMELON APPLE ICE,6506667145,765066671457,1,18.72,VAPE JUICES
CLOUD NURDZ 6MG APPLE WATERMELON ICED,6506667146,765066671464,1,18.72,VAPE JUICES
CLOUD NURDZ 3MG BLUE RASPBERRY PEACH,6506667154,765066671549,2,18.72,VAPE JUICES
CLOUD NURDZ 3MG APPLE GRAPE,6506667160,765066671600,1,18.72,VAPE JUICES
CLOUD NURDZ 3MG MELON KIWI,6506667157,765066671570,2,18.72,VAPE JUICES
CLOUD NURDZ 3MG STRAWBERRY GRAPE,6506667163,765066671631,1,18.72,VAPE JUICES
CLOUD NURDZ 3MG APPLE WATERMELON,6506667166,765066671662,1,18.72,VAPE JUICES
CLOUD NURDZ 3MG STRAW BERRY LEMON,6506667169,765066671693,1,18.72,VAPE JUICES
NG_DOUBLE APPLE,6534787527,765347875277,2,18.72,NICOTINE VAPES
NG_MANGO COCONUT,6534787530,765347875307,1,18.72,NICOTINE VAPES
NG_STRAWBERRY BANANA,6534787521,765347875215,2,18.72,NICOTINE VAPES
NG_STRAWBERRY WATERMELON,6534787522,765347875222,3,18.72,NICOTINE VAPES
NG_ICED PINK LEMONADE,6534787534,765347875345,3,18.72,NICOTINE VAPES
HOT PLATE ELECTRIC BURNER,6957769874,769577698743,1,25.87,HOOKAH RELATED
LOOSE LEAF COOKIES CREAM 2PACK,6957792135,769577921353,20,4.0,TOBACCO PRODUCTS
LARGE ALUMINUM FOIL,6957769959,769577699597,0,8.31,HOOKAH RELATED
SAD BOY 6MG BLUEBERRY COOKIE,8004289207,780042892077,1,17.0,VAPE JUICES
SAD BOY 3MG BUTTER COOKIE,8004289256,780042892565,1,17.0,VAPE JUICES
SAD BOY 6MG BUTTER COOKIE,8004289257,780042892572,1,17.0,VAPE JUICES
SAD BOY 6MG BLUEBERRY JAM,8004289272,780042892725,1,17.0,VAPE JUICES
SAD BOY 48MG KEYLIME G,8004289306,780042893067,0,16.0,VAPE JUICES
FUME POUCHES 6MG PEPPERMINT,8200332575,782003325754,3,6.99,TOBACCO PRODUCTS
SAD BOY 48MG BUTTER COOKIE,8004289300,780042893005,4,16.0,VAPE JUICES
FUME POUCHES 6MG CITRUS,8200332580,782003325808,0,6.99,TOBACCO PRODUCTS
FLOAT WATERMELON,8478568852,784785688522,1,37.43,EDIBLES
NAKED SALT 35MG-HAWAIIAN POG,8286015475,782860154757,1,15.6,VAPE JUICES
FLOAT TRIPPY HIPPY,8478568816,784785688164,0,37.43,EDIBLES
NZ_COTTON CANDY,8557152416,785571524161,2,13.51,NICOTINE VAPES
TYSON BLUNT GELATO #33,8484756984,784847569844,0,15.59,"Rolling Paper,Cones, Tips and Wraps"
SMILE PENJAMIN CARTS PENS,9000873380,790008733801,2,25.0,"THCA RELATED: Flower, Carts & Vapes"
TKO INFUSED NERDS,9101101041,791011010415,1,15.6,EDIBLES
COASTAL CLOUD 3MG VANILLA TOBACCO,9168411900,791684119002,1,16.64,VAPE JUICES
COASTAL CLOUD 3MG ICED RED WHITE BERRY,9168411906,791684119064,1,16.64,VAPE JUICES
CANDY KING 6MG TROPIC CHEW,8779043001,787790430018,1,18.72,VAPE JUICES
COASTAL CLOUD 35 MG RED WHITE BERRY,9168411919,791684119194,1,16.64,VAPE JUICES
COASTAL CLOUD 3MG RED WHITE BERRY,9168411903,791684119033,1,16.64,VAPE JUICES
COASTAL CLOUD 35 MG ICED RED WHITE BERRY,9168411921,791684119217,1,16.64,VAPE JUICES
MA CANNABIS STRAWBERRY LEMONADE 16OZ,9394591434,793945914340,5,12.99,"THCA RELATED: Flower, Carts & Vapes"
HOT GRABBA CHIPZ,9477590356,794775903566,2,4.5,TOBACCO PRODUCTS
HABIT GUMMIES 10PK,9496904663,794969046635,1,15.0,EDIBLES
HABIT SHOT STRAWBERRY LEM,9496904674,794969046741,0,14.99,"THCA RELATED: Flower, Carts & Vapes"
SAD BOY 3MG MANGO BLOOD,9515443410,795154434107,1,17.0,VAPE JUICES
HABIT SHOT WATERMELON LEM,9496904673,794969046734,0,15.6,"THCA RELATED: Flower, Carts & Vapes"
SAD BOY 6MG MANGO BLOOD,9515443411,795154434114,1,17.0,VAPE JUICES
SAD BOY 48MG MANGO BLOOD,9515443421,795154434213,0,16.0,VAPE JUICES
FW_BLUEBERRY MINT ICE,0391500167,803915001670,4,20.8,NICOTINE VAPES
FW_WATERMELON MINT,0391500170,803915001700,4,20.8,NICOTINE VAPES
FW_SOUR APPLE ICE,0391500171,803915001717,1,20.8,NICOTINE VAPES
HOLLAND CHARCOAL,0487915798,804879157984,3,3.0,HOOKAH RELATED
BAR JUICE 3MG SAKURA GRAPE,1000086896,810000868964,0,17.67,VAPE JUICES
HUMBLE JUICE 6MG-DONKEYKAHN,1000461884,810004618848,1,18.72,VAPE JUICES
HUMBLE JUICE 6MG-PEACH PLEASURE,1000461393,810004613935,1,18.72,VAPE JUICES
HUMBLE JUICE 6MG-GUAVAKAHN,1000461890,810004618909,1,18.72,VAPE JUICES
HUMBLE JUICE 3MG-PEEWEEKIWI,1000461907,810004619074,0,18.72,VAPE JUICES
CANNAAID NIGHT TIME GUMMY,1006962463,810069624631,9,10.4,EDIBLES
JEETER MINI PRE ROLL INDICA BLUEBERRY CRUSHER,1008884472,810088844720,1,6.24,"THCA RELATED: Flower, Carts & Vapes"
SKY WALKER CONES,1008961634,810089616340,28,2.6,"Rolling Paper,Cones, Tips and Wraps"
3CHI 20MG WATERMELON GUMMIES 2PK,1009926121,810099261219,3,5.15,"THCA RELATED: Flower, Carts & Vapes"
3CHI 20MG ORANGE DREAM GUMMIES 2PK,1009926160,810099261608,0,5.15,"THCA RELATED: Flower, Carts & Vapes"
PACHA MAMA 3MG-PEACH PAPAYA C,1010043027,810100430276,1,16.64,VAPE JUICES
PACHA MAMA 6MG-PEACH PAPAYA C,1010043028,810100430283,0,16.64,VAPE JUICES
PACHA MAMA 6MG-STRAWBERRY GUAVA J,1010043031,810100430313,0,16.64,VAPE JUICES
PACHA MAMA 6MG-MINT LEAF,1010043034,810100430344,0,16.64,VAPE JUICES
CAMO WRAPS NATURAL,1011375083,810113750835,11,2.5,"Rolling Paper,Cones, Tips and Wraps"
CALI EXTRAXX GUMMIES,1010749346,810107493465,0,31.2,EDIBLES
GEEKBAR 15K WATERMELON ICE,"1016428385, 1012543454",810125434549,1,26.0,NICOTINE VAPES
GEEKBAR 15K JUICY PEACH ICE,1012543462,810125434624,6,26.0,NICOTINE VAPES
GEEKBAR 15K SOUR APPLE ICE,1012543466,810125434662,2,26.0,NICOTINE VAPES
GEEKBAR 15K TROPICAL RAINBOW BLAST,1012543468,810125434686,3,26.0,NICOTINE VAPES
GEEKBAR 15K FCUKING FAB,"1016428387, 1012543474",810125434747,2,26.0,NICOTINE VAPES
GEEKBAR 15K MIAMI MINT,1012543594,810125435942,2,26.0,NICOTINE VAPES
GEEKBAR 15K SOUR APPLE B POP,1012543693,810125436932,0,26.0,NICOTINE VAPES
GEEKBAR 15K BLUEBERRY WATERMELON,1012543695,810125436956,3,26.0,NICOTINE VAPES
GEEKBAR 15K BERRY BLISS,1012543699,810125436994,0,26.0,NICOTINE VAPES
GEEKBAR 15K CRAZY MELON,1012543705,810125437052,0,26.0,NICOTINE VAPES
GEEKBAR 15K FROZEN PINA COLADA,1012543910,810125439100,4,26.0,NICOTINE VAPES
TORCH PRESSURE 3.5GR SATIVA ZKITTLES,1014247363,810142473637,0,41.6,"THCA RELATED: Flower, Carts & Vapes"
TORCH PRESSURE 3.5GR SATIVA BLUEBERRY JAM,1014247357,810142473576,0,41.6,"THCA RELATED: Flower, Carts & Vapes"
TORCH PRESSURE 3.5GR HYBRID PINEAPPLE POWER,1014247365,810142473651,0,41.6,"THCA RELATED: Flower, Carts & Vapes"
TORCH PRESSURE 3.5GR INDICA ARTIC GAS,1014247371,810142473712,0,32.07,"THCA RELATED: Flower, Carts & Vapes"
TORCH PRESSURE 3.5GR INDICA RAINBOW TRUFFLE,1014247373,810142473736,0,41.6,"THCA RELATED: Flower, Carts & Vapes"
AIR FACTORY 3MG-BOLD TOBACCO,1042903833,810429038337,1,15.6,VAPE JUICES
AIR FACTORY SALT 36MG-MELON LUSH,1042903824,810429038245,0,15.6,VAPE JUICES
PACHA MAMA 3MG-PEACH PAPAYA CC,1482602248,814826022487,0,16.64,VAPE JUICES
PACHA M SN-50MG APPLE TOBACCO,1482602522,814826025228,1,15.6,VAPE JUICES
SHOW RUSSIAN GEM,1712702079,817127020794,7,1.5,TOBACCO PRODUCTS
VGOD 3MG CUBANO,1836802200,818368022004,2,15.99,VAPE JUICES
VGOD 3MG BERRY BOMB,1836802218,818368022189,2,17.67,VAPE JUICES
VGOD 6MG BERRY BOMB,1836802219,818368022196,1,17.67,VAPE JUICES
VGOD 25MG BERRY BOMB,1836802273,818368022738,1,17.67,VAPE JUICES
VGOD 50MG BERRY BOMB,1836802274,818368022745,0,15.99,VAPE JUICES
VGOD 3MG ICED BERRY BOMB,1836802765,818368027658,1,15.99,VAPE JUICES
VGOD 25MG ICED BERRY BOMB,1836802772,818368027726,0,17.67,VAPE JUICES
VGOD 50MG ICED BERRY BOMB,1836802773,818368027733,0,15.99,VAPE JUICES
VGOD 25MG ICED MANGO,1836802774,818368027740,0,17.67,VAPE JUICES
TYSON BLUNT CONES,1950002485,819500024856,0,5.2,"Rolling Paper,Cones, Tips and Wraps"
VGOD 50MG MANGO BOMB ICED,1836802775,818368027757,0,15.99,VAPE JUICES
TYSON BLUNT WRAPS,1950002561,819500025617,21,5.19,"Rolling Paper,Cones, Tips and Wraps"
JUUL PODS MENTHOL 5%,1991301259,819913012594,0,27.03,VAPE JUICES
NAKED 0MG HAWAIIAN POG,4009460012,840094600126,2,18.72,VAPE JUICES
NAKED 3MG HAWAIIAN POG,4009460013,840094600133,1,18.72,VAPE JUICES
NAKED 0MG- LAVA FLOW,4009460016,840094600164,1,18.72,VAPE JUICES
NAKED 3MG-LAVA FLOW,4009460017,840094600171,1,18.72,VAPE JUICES
NAKED 0MG- REALLY BERRY,4009460028,840094600287,1,18.0,VAPE JUICES
NAKED 6MG-HAWAWAIIAN POG,4009460014,840094600140,2,18.72,VAPE JUICES
NAKED 3MG- REALLY BERRY,4009460029,840094600294,1,18.72,VAPE JUICES
NAKED 3MG- STRAWBERRY POM,4009460037,840094600379,1,18.72,VAPE JUICES
NAKED 6MG- STRAWBERRY POM,4009460038,840094600386,1,18.72,VAPE JUICES
NAKED 3MG- MELON,4009460049,840094600492,1,18.72,VAPE JUICES
NAKED 6MG- MELON,4009460050,840094600508,1,18.72,VAPE JUICES
NAKED 3MG-BERRY,4009460053,840094600539,2,18.72,VAPE JUICES
NAKED 0MG AMERICAN PATRIOTS,4009460092,840094600928,2,18.72,VAPE JUICES
NAKED 3MG-AMERICAN P,4009460093,840094600935,2,18.72,VAPE JUICES
NAKED 6MG- AMERICAN PATRIOTS,4009460094,840094600942,2,18.72,VAPE JUICES
NAKED 12MG AMERICAN PATRIOTS,4009460095,840094600959,11,18.72,VAPE JUICES
NAKED 3MG CUBAN BLEND,4009460099,840094600997,4,18.0,VAPE JUICES
NAKED 6MG CUBAN BLEND,4009460100,840094601000,1,18.0,VAPE JUICES
NAKED 12MG CUBAN BLEND,4009460101,840094601017,2,18.0,VAPE JUICES
NAKED 0MG- EUROGOLD,4009460102,840094601024,2,18.0,VAPE JUICES
NAKED 6MG EUROGOLD,4009460104,840094601048,1,18.0,VAPE JUICES
NAKED 3MG EUROGOLD,4009460103,840094601031,4,18.0,VAPE JUICES
NAKED 0MG CRISP MENTHOL,4009460150,840094601505,2,18.0,VAPE JUICES
NAKED 6MG CRISP MENTHOL,4009460152,840094601529,3,18.0,VAPE JUICES
NAKED 3MG CRISP MENTHOL,4009460151,840094601512,1,18.0,VAPE JUICES
NAKED 12MG CRISP MENTHOL,4009460153,840094601536,3,18.0,VAPE JUICES
VIBED CUBANO CONE,4012440230,840124402300,22,3.12,"Rolling Paper,Cones, Tips and Wraps"
BYO ALUMINUM FOIL,4814601546,848146015461,0,3.12,HOOKAH RELATED
GOLD BIG HOOKAH,4814601624,848146016246,1,156.0,HOOKAH RELATED
BYO BOWL BLUE,4814601874,848146018745,1,13.51,HOOKAH RELATED
BYO BOWL BLACK,4814601878,848146018783,1,13.51,HOOKAH RELATED
FANTASIA HERBAL SISHA GOLDEN,4952300977,849523009776,1,5.2,HOOKAH RELATED
FANTASIA HERBAL SISHA CITRUS,4952303141,849523031418,4,5.2,HOOKAH RELATED
HI DRIP 3MG NECTARINE LYCHEE,5001399791,850013997916,0,15.54,VAPE JUICES
HI DRIP 6MG NECTARINE LYCHEE,5001399792,850013997923,1,15.54,VAPE JUICES
HI DRIP 6MG NECTARIBE LYCHEE ICED,5001399795,850013997954,2,15.99,VAPE JUICES
MIMOSA DIMO CART D8,5002884604,850028846049,0,26.0,"THCA RELATED: Flower, Carts & Vapes"
TYSON BITES,5004358300,850043583004,0,27.03,EDIBLES
BLUNTD HEMP CONES SWEET 1G,5006749102,850067491026,1,0.0,"Rolling Paper,Cones, Tips and Wraps"
